"","iso_code","country","continent","col_name","rate"
"7109","MMR","Myanmar","Asia","extreme_poverty",0
"7110","MMR","Myanmar","Asia","cardiovasc_death_rate",0
"7111","MMR","Myanmar","Asia","diabetes_prevalence",0
"7112","MMR","Myanmar","Asia","female_smokers",0
"7113","MMR","Myanmar","Asia","male_smokers",0
"7114","MMR","Myanmar","Asia","handwashing_facilities",0
"7115","MMR","Myanmar","Asia","hospital_beds_per_thousand",0
"7116","MMR","Myanmar","Asia","life_expectancy",0
"7117","MMR","Myanmar","Asia","human_development_index",0
"7118","MMR","Myanmar","Asia","Country_Clasification",0
"7119","MMR","Myanmar","Asia","Government_Type",0
"7120","MMR","Myanmar","Asia","Corruption_preception",0
"7121","MMR","Myanmar","Asia","Development_Status",0
"7122","MMR","Myanmar","Asia","Land_Conditions",0
"7123","MMR","Myanmar","Asia","GDP_per_unit_of_energy_use_constant",0
"7124","MMR","Myanmar","Asia","Population_total",0
"7125","MMR","Myanmar","Asia","Urban_population_PC_of_total_population",0
"7126","MNE","Montenegro","Europe","icu_patients",100
"7127","MNE","Montenegro","Europe","icu_patients_per_million",100
"7128","MNE","Montenegro","Europe","hosp_patients",100
"7129","MNE","Montenegro","Europe","hosp_patients_per_million",100
"7130","MNE","Montenegro","Europe","weekly_icu_admissions",100
"7131","MNE","Montenegro","Europe","weekly_icu_admissions_per_million",100
"7132","MNE","Montenegro","Europe","weekly_hosp_admissions",100
"7133","MNE","Montenegro","Europe","weekly_hosp_admissions_per_million",100
"7134","MNE","Montenegro","Europe","total_tests",100
"7135","MNE","Montenegro","Europe","new_tests",100
"7136","MNE","Montenegro","Europe","total_tests_per_thousand",100
"7137","MNE","Montenegro","Europe","new_tests_per_thousand",100
"7138","MNE","Montenegro","Europe","new_tests_smoothed",100
"7139","MNE","Montenegro","Europe","new_tests_smoothed_per_thousand",100
"7140","MNE","Montenegro","Europe","tests_per_case",100
"7141","MNE","Montenegro","Europe","positive_rate",100
"7142","MNE","Montenegro","Europe","stringency_index",100
"7143","MNE","Montenegro","Europe","handwashing_facilities",100
"7144","MNE","Montenegro","Europe","reproduction_rate",10.63
"7145","MNE","Montenegro","Europe","total_deaths",3.54
"7146","MNE","Montenegro","Europe","total_deaths_per_million",3.54
"7147","MNE","Montenegro","Europe","new_cases_smoothed",2.36
"7148","MNE","Montenegro","Europe","new_deaths_smoothed",2.36
"7149","MNE","Montenegro","Europe","new_cases_smoothed_per_million",2.36
"7150","MNE","Montenegro","Europe","new_deaths_smoothed_per_million",2.36
"7151","MNE","Montenegro","Europe","continent",0
"7152","MNE","Montenegro","Europe","location",0
"7153","MNE","Montenegro","Europe","date",0
"7154","MNE","Montenegro","Europe","total_cases",0
"7155","MNE","Montenegro","Europe","new_cases",0
"7156","MNE","Montenegro","Europe","new_deaths",0
"7157","MNE","Montenegro","Europe","total_cases_per_million",0
"7158","MNE","Montenegro","Europe","new_cases_per_million",0
"7159","MNE","Montenegro","Europe","new_deaths_per_million",0
"7160","MNE","Montenegro","Europe","tests_units",0
"7161","MNE","Montenegro","Europe","population",0
"7162","MNE","Montenegro","Europe","population_density",0
"7163","MNE","Montenegro","Europe","median_age",0
"7164","MNE","Montenegro","Europe","aged_65_older",0
"7165","MNE","Montenegro","Europe","aged_70_older",0
"7166","MNE","Montenegro","Europe","gdp_per_capita",0
"7167","MNE","Montenegro","Europe","extreme_poverty",0
"7168","MNE","Montenegro","Europe","cardiovasc_death_rate",0
"7169","MNE","Montenegro","Europe","diabetes_prevalence",0
"7170","MNE","Montenegro","Europe","female_smokers",0
"7171","MNE","Montenegro","Europe","male_smokers",0
"7172","MNE","Montenegro","Europe","hospital_beds_per_thousand",0
"7173","MNE","Montenegro","Europe","life_expectancy",0
"7174","MNE","Montenegro","Europe","human_development_index",0
"7175","MNE","Montenegro","Europe","Country_Clasification",0
"7176","MNE","Montenegro","Europe","Government_Type",0
"7177","MNE","Montenegro","Europe","Corruption_preception",0
"7178","MNE","Montenegro","Europe","Development_Status",0
"7179","MNE","Montenegro","Europe","Land_Conditions",0
"7180","MNE","Montenegro","Europe","GDP_per_unit_of_energy_use_constant",0
"7181","MNE","Montenegro","Europe","Population_total",0
"7182","MNE","Montenegro","Europe","Urban_population_PC_of_total_population",0
"7183","MNG","Mongolia","Asia","total_deaths",100
"7184","MNG","Mongolia","Asia","total_deaths_per_million",100
"7185","MNG","Mongolia","Asia","icu_patients",100
"7186","MNG","Mongolia","Asia","icu_patients_per_million",100
"7187","MNG","Mongolia","Asia","hosp_patients",100
"7188","MNG","Mongolia","Asia","hosp_patients_per_million",100
"7189","MNG","Mongolia","Asia","weekly_icu_admissions",100
"7190","MNG","Mongolia","Asia","weekly_icu_admissions_per_million",100
"7191","MNG","Mongolia","Asia","weekly_hosp_admissions",100
"7192","MNG","Mongolia","Asia","weekly_hosp_admissions_per_million",100
"7193","MNG","Mongolia","Asia","total_tests",100
"7194","MNG","Mongolia","Asia","new_tests",100
"7195","MNG","Mongolia","Asia","total_tests_per_thousand",100
"7196","MNG","Mongolia","Asia","new_tests_per_thousand",100
"7197","MNG","Mongolia","Asia","new_tests_smoothed",100
"7198","MNG","Mongolia","Asia","new_tests_smoothed_per_thousand",100
"7199","MNG","Mongolia","Asia","tests_per_case",100
"7200","MNG","Mongolia","Asia","positive_rate",100
"7201","MNG","Mongolia","Asia","reproduction_rate",29.84
"7202","MNG","Mongolia","Asia","total_cases",0.78
"7203","MNG","Mongolia","Asia","new_cases",0.78
"7204","MNG","Mongolia","Asia","new_cases_smoothed",0.78
"7205","MNG","Mongolia","Asia","new_deaths",0.78
"7206","MNG","Mongolia","Asia","new_deaths_smoothed",0.78
"7207","MNG","Mongolia","Asia","total_cases_per_million",0.78
"7208","MNG","Mongolia","Asia","new_cases_per_million",0.78
"7209","MNG","Mongolia","Asia","new_cases_smoothed_per_million",0.78
"7210","MNG","Mongolia","Asia","new_deaths_per_million",0.78
"7211","MNG","Mongolia","Asia","new_deaths_smoothed_per_million",0.78
"7212","MNG","Mongolia","Asia","stringency_index",0.78
"7213","MNG","Mongolia","Asia","continent",0
"7214","MNG","Mongolia","Asia","location",0
"7215","MNG","Mongolia","Asia","date",0
"7216","MNG","Mongolia","Asia","tests_units",0
"7217","MNG","Mongolia","Asia","population",0
"7218","MNG","Mongolia","Asia","population_density",0
"7219","MNG","Mongolia","Asia","median_age",0
"7220","MNG","Mongolia","Asia","aged_65_older",0
"7221","MNG","Mongolia","Asia","aged_70_older",0
"7222","MNG","Mongolia","Asia","gdp_per_capita",0
"7223","MNG","Mongolia","Asia","extreme_poverty",0
"7224","MNG","Mongolia","Asia","cardiovasc_death_rate",0
"7225","MNG","Mongolia","Asia","diabetes_prevalence",0
"7226","MNG","Mongolia","Asia","female_smokers",0
"7227","MNG","Mongolia","Asia","male_smokers",0
"7228","MNG","Mongolia","Asia","handwashing_facilities",0
"7229","MNG","Mongolia","Asia","hospital_beds_per_thousand",0
"7230","MNG","Mongolia","Asia","life_expectancy",0
"7231","MNG","Mongolia","Asia","human_development_index",0
"7232","MNG","Mongolia","Asia","Country_Clasification",0
"7233","MNG","Mongolia","Asia","Government_Type",0
"7234","MNG","Mongolia","Asia","Corruption_preception",0
"7235","MNG","Mongolia","Asia","Development_Status",0
"7236","MNG","Mongolia","Asia","Land_Conditions",0
"7237","MNG","Mongolia","Asia","GDP_per_unit_of_energy_use_constant",0
"7238","MNG","Mongolia","Asia","Population_total",0
"7239","MNG","Mongolia","Asia","Urban_population_PC_of_total_population",0
"7240","MNP","Northern Mariana Islands","Oceania","reproduction_rate",100
"7241","MNP","Northern Mariana Islands","Oceania","icu_patients",100
"7242","MNP","Northern Mariana Islands","Oceania","icu_patients_per_million",100
"7243","MNP","Northern Mariana Islands","Oceania","hosp_patients",100
"7244","MNP","Northern Mariana Islands","Oceania","hosp_patients_per_million",100
"7245","MNP","Northern Mariana Islands","Oceania","weekly_icu_admissions",100
"7246","MNP","Northern Mariana Islands","Oceania","weekly_icu_admissions_per_million",100
"7247","MNP","Northern Mariana Islands","Oceania","weekly_hosp_admissions",100
"7248","MNP","Northern Mariana Islands","Oceania","weekly_hosp_admissions_per_million",100
"7249","MNP","Northern Mariana Islands","Oceania","total_tests",100
"7250","MNP","Northern Mariana Islands","Oceania","new_tests",100
"7251","MNP","Northern Mariana Islands","Oceania","total_tests_per_thousand",100
"7252","MNP","Northern Mariana Islands","Oceania","new_tests_per_thousand",100
"7253","MNP","Northern Mariana Islands","Oceania","new_tests_smoothed",100
"7254","MNP","Northern Mariana Islands","Oceania","new_tests_smoothed_per_thousand",100
"7255","MNP","Northern Mariana Islands","Oceania","tests_per_case",100
"7256","MNP","Northern Mariana Islands","Oceania","positive_rate",100
"7257","MNP","Northern Mariana Islands","Oceania","stringency_index",100
"7258","MNP","Northern Mariana Islands","Oceania","median_age",100
"7259","MNP","Northern Mariana Islands","Oceania","aged_65_older",100
"7260","MNP","Northern Mariana Islands","Oceania","aged_70_older",100
"7261","MNP","Northern Mariana Islands","Oceania","gdp_per_capita",100
"7262","MNP","Northern Mariana Islands","Oceania","extreme_poverty",100
"7263","MNP","Northern Mariana Islands","Oceania","diabetes_prevalence",100
"7264","MNP","Northern Mariana Islands","Oceania","female_smokers",100
"7265","MNP","Northern Mariana Islands","Oceania","male_smokers",100
"7266","MNP","Northern Mariana Islands","Oceania","handwashing_facilities",100
"7267","MNP","Northern Mariana Islands","Oceania","hospital_beds_per_thousand",100
"7268","MNP","Northern Mariana Islands","Oceania","human_development_index",100
"7269","MNP","Northern Mariana Islands","Oceania","GDP_per_unit_of_energy_use_constant",100
"7270","MNP","Northern Mariana Islands","Oceania","new_cases_smoothed",2.49
"7271","MNP","Northern Mariana Islands","Oceania","new_deaths_smoothed",2.49
"7272","MNP","Northern Mariana Islands","Oceania","new_cases_smoothed_per_million",2.49
"7273","MNP","Northern Mariana Islands","Oceania","new_deaths_smoothed_per_million",2.49
"7274","MNP","Northern Mariana Islands","Oceania","total_deaths",0.83
"7275","MNP","Northern Mariana Islands","Oceania","total_deaths_per_million",0.83
"7276","MNP","Northern Mariana Islands","Oceania","continent",0
"7277","MNP","Northern Mariana Islands","Oceania","location",0
"7278","MNP","Northern Mariana Islands","Oceania","date",0
"7279","MNP","Northern Mariana Islands","Oceania","total_cases",0
"7280","MNP","Northern Mariana Islands","Oceania","new_cases",0
"7281","MNP","Northern Mariana Islands","Oceania","new_deaths",0
"7282","MNP","Northern Mariana Islands","Oceania","total_cases_per_million",0
"7283","MNP","Northern Mariana Islands","Oceania","new_cases_per_million",0
"7284","MNP","Northern Mariana Islands","Oceania","new_deaths_per_million",0
"7285","MNP","Northern Mariana Islands","Oceania","tests_units",0
"7286","MNP","Northern Mariana Islands","Oceania","population",0
"7287","MNP","Northern Mariana Islands","Oceania","population_density",0
"7288","MNP","Northern Mariana Islands","Oceania","cardiovasc_death_rate",0
"7289","MNP","Northern Mariana Islands","Oceania","life_expectancy",0
"7290","MNP","Northern Mariana Islands","Oceania","Country_Clasification",0
"7291","MNP","Northern Mariana Islands","Oceania","Government_Type",0
"7292","MNP","Northern Mariana Islands","Oceania","Corruption_preception",0
"7293","MNP","Northern Mariana Islands","Oceania","Development_Status",0
"7294","MNP","Northern Mariana Islands","Oceania","Land_Conditions",0
"7295","MNP","Northern Mariana Islands","Oceania","Population_total",0
"7296","MNP","Northern Mariana Islands","Oceania","Urban_population_PC_of_total_population",0
"7297","MOZ","Mozambique","Africa","icu_patients",100
"7298","MOZ","Mozambique","Africa","icu_patients_per_million",100
"7299","MOZ","Mozambique","Africa","hosp_patients",100
"7300","MOZ","Mozambique","Africa","hosp_patients_per_million",100
"7301","MOZ","Mozambique","Africa","weekly_icu_admissions",100
"7302","MOZ","Mozambique","Africa","weekly_icu_admissions_per_million",100
"7303","MOZ","Mozambique","Africa","weekly_hosp_admissions",100
"7304","MOZ","Mozambique","Africa","weekly_hosp_admissions_per_million",100
"7305","MOZ","Mozambique","Africa","total_deaths",25.7
"7306","MOZ","Mozambique","Africa","total_deaths_per_million",25.7
"7307","MOZ","Mozambique","Africa","reproduction_rate",25.3
"7308","MOZ","Mozambique","Africa","new_tests_smoothed",5.22
"7309","MOZ","Mozambique","Africa","new_tests_smoothed_per_thousand",5.22
"7310","MOZ","Mozambique","Africa","tests_per_case",5.22
"7311","MOZ","Mozambique","Africa","positive_rate",5.22
"7312","MOZ","Mozambique","Africa","new_tests",4.42
"7313","MOZ","Mozambique","Africa","new_tests_per_thousand",4.42
"7314","MOZ","Mozambique","Africa","total_tests",3.21
"7315","MOZ","Mozambique","Africa","total_tests_per_thousand",3.21
"7316","MOZ","Mozambique","Africa","new_cases_smoothed",2.41
"7317","MOZ","Mozambique","Africa","new_deaths_smoothed",2.41
"7318","MOZ","Mozambique","Africa","new_cases_smoothed_per_million",2.41
"7319","MOZ","Mozambique","Africa","new_deaths_smoothed_per_million",2.41
"7320","MOZ","Mozambique","Africa","stringency_index",0.8
"7321","MOZ","Mozambique","Africa","continent",0
"7322","MOZ","Mozambique","Africa","location",0
"7323","MOZ","Mozambique","Africa","date",0
"7324","MOZ","Mozambique","Africa","total_cases",0
"7325","MOZ","Mozambique","Africa","new_cases",0
"7326","MOZ","Mozambique","Africa","new_deaths",0
"7327","MOZ","Mozambique","Africa","total_cases_per_million",0
"7328","MOZ","Mozambique","Africa","new_cases_per_million",0
"7329","MOZ","Mozambique","Africa","new_deaths_per_million",0
"7330","MOZ","Mozambique","Africa","tests_units",0
"7331","MOZ","Mozambique","Africa","population",0
"7332","MOZ","Mozambique","Africa","population_density",0
"7333","MOZ","Mozambique","Africa","median_age",0
"7334","MOZ","Mozambique","Africa","aged_65_older",0
"7335","MOZ","Mozambique","Africa","aged_70_older",0
"7336","MOZ","Mozambique","Africa","gdp_per_capita",0
"7337","MOZ","Mozambique","Africa","extreme_poverty",0
"7338","MOZ","Mozambique","Africa","cardiovasc_death_rate",0
"7339","MOZ","Mozambique","Africa","diabetes_prevalence",0
"7340","MOZ","Mozambique","Africa","female_smokers",0
"7341","MOZ","Mozambique","Africa","male_smokers",0
"7342","MOZ","Mozambique","Africa","handwashing_facilities",0
"7343","MOZ","Mozambique","Africa","hospital_beds_per_thousand",0
"7344","MOZ","Mozambique","Africa","life_expectancy",0
"7345","MOZ","Mozambique","Africa","human_development_index",0
"7346","MOZ","Mozambique","Africa","Country_Clasification",0
"7347","MOZ","Mozambique","Africa","Government_Type",0
"7348","MOZ","Mozambique","Africa","Corruption_preception",0
"7349","MOZ","Mozambique","Africa","Development_Status",0
"7350","MOZ","Mozambique","Africa","Land_Conditions",0
"7351","MOZ","Mozambique","Africa","GDP_per_unit_of_energy_use_constant",0
"7352","MOZ","Mozambique","Africa","Population_total",0
"7353","MOZ","Mozambique","Africa","Urban_population_PC_of_total_population",0
"7354","MRT","Mauritania","Africa","icu_patients",100
"7355","MRT","Mauritania","Africa","icu_patients_per_million",100
"7356","MRT","Mauritania","Africa","hosp_patients",100
"7357","MRT","Mauritania","Africa","hosp_patients_per_million",100
"7358","MRT","Mauritania","Africa","weekly_icu_admissions",100
"7359","MRT","Mauritania","Africa","weekly_icu_admissions_per_million",100
"7360","MRT","Mauritania","Africa","weekly_hosp_admissions",100
"7361","MRT","Mauritania","Africa","weekly_hosp_admissions_per_million",100
"7362","MRT","Mauritania","Africa","female_smokers",100
"7363","MRT","Mauritania","Africa","male_smokers",100
"7364","MRT","Mauritania","Africa","hospital_beds_per_thousand",100
"7365","MRT","Mauritania","Africa","GDP_per_unit_of_energy_use_constant",100
"7366","MRT","Mauritania","Africa","new_tests",75.1
"7367","MRT","Mauritania","Africa","new_tests_per_thousand",75.1
"7368","MRT","Mauritania","Africa","total_tests",58.37
"7369","MRT","Mauritania","Africa","total_tests_per_thousand",58.37
"7370","MRT","Mauritania","Africa","reproduction_rate",30.74
"7371","MRT","Mauritania","Africa","tests_per_case",17.9
"7372","MRT","Mauritania","Africa","new_tests_smoothed",10.12
"7373","MRT","Mauritania","Africa","new_tests_smoothed_per_thousand",10.12
"7374","MRT","Mauritania","Africa","positive_rate",10.12
"7375","MRT","Mauritania","Africa","total_deaths",7.39
"7376","MRT","Mauritania","Africa","total_deaths_per_million",7.39
"7377","MRT","Mauritania","Africa","new_cases_smoothed",2.33
"7378","MRT","Mauritania","Africa","new_deaths_smoothed",2.33
"7379","MRT","Mauritania","Africa","new_cases_smoothed_per_million",2.33
"7380","MRT","Mauritania","Africa","new_deaths_smoothed_per_million",2.33
"7381","MRT","Mauritania","Africa","stringency_index",1.17
"7382","MRT","Mauritania","Africa","continent",0
"7383","MRT","Mauritania","Africa","location",0
"7384","MRT","Mauritania","Africa","date",0
"7385","MRT","Mauritania","Africa","total_cases",0
"7386","MRT","Mauritania","Africa","new_cases",0
"7387","MRT","Mauritania","Africa","new_deaths",0
"7388","MRT","Mauritania","Africa","total_cases_per_million",0
"7389","MRT","Mauritania","Africa","new_cases_per_million",0
"7390","MRT","Mauritania","Africa","new_deaths_per_million",0
"7391","MRT","Mauritania","Africa","tests_units",0
"7392","MRT","Mauritania","Africa","population",0
"7393","MRT","Mauritania","Africa","population_density",0
"7394","MRT","Mauritania","Africa","median_age",0
"7395","MRT","Mauritania","Africa","aged_65_older",0
"7396","MRT","Mauritania","Africa","aged_70_older",0
"7397","MRT","Mauritania","Africa","gdp_per_capita",0
"7398","MRT","Mauritania","Africa","extreme_poverty",0
"7399","MRT","Mauritania","Africa","cardiovasc_death_rate",0
"7400","MRT","Mauritania","Africa","diabetes_prevalence",0
"7401","MRT","Mauritania","Africa","handwashing_facilities",0
"7402","MRT","Mauritania","Africa","life_expectancy",0
"7403","MRT","Mauritania","Africa","human_development_index",0
"7404","MRT","Mauritania","Africa","Country_Clasification",0
"7405","MRT","Mauritania","Africa","Government_Type",0
"7406","MRT","Mauritania","Africa","Corruption_preception",0
"7407","MRT","Mauritania","Africa","Development_Status",0
"7408","MRT","Mauritania","Africa","Land_Conditions",0
"7409","MRT","Mauritania","Africa","Population_total",0
"7410","MRT","Mauritania","Africa","Urban_population_PC_of_total_population",0
"7411","MUS","Mauritius","Africa","icu_patients",100
"7412","MUS","Mauritius","Africa","icu_patients_per_million",100
"7413","MUS","Mauritius","Africa","hosp_patients",100
"7414","MUS","Mauritius","Africa","hosp_patients_per_million",100
"7415","MUS","Mauritius","Africa","weekly_icu_admissions",100
"7416","MUS","Mauritius","Africa","weekly_icu_admissions_per_million",100
"7417","MUS","Mauritius","Africa","weekly_hosp_admissions",100
"7418","MUS","Mauritius","Africa","weekly_hosp_admissions_per_million",100
"7419","MUS","Mauritius","Africa","total_tests",100
"7420","MUS","Mauritius","Africa","new_tests",100
"7421","MUS","Mauritius","Africa","total_tests_per_thousand",100
"7422","MUS","Mauritius","Africa","new_tests_per_thousand",100
"7423","MUS","Mauritius","Africa","new_tests_smoothed",100
"7424","MUS","Mauritius","Africa","new_tests_smoothed_per_thousand",100
"7425","MUS","Mauritius","Africa","tests_per_case",100
"7426","MUS","Mauritius","Africa","positive_rate",100
"7427","MUS","Mauritius","Africa","handwashing_facilities",100
"7428","MUS","Mauritius","Africa","reproduction_rate",8.73
"7429","MUS","Mauritius","Africa","new_cases_smoothed",2.38
"7430","MUS","Mauritius","Africa","new_deaths_smoothed",2.38
"7431","MUS","Mauritius","Africa","new_cases_smoothed_per_million",2.38
"7432","MUS","Mauritius","Africa","new_deaths_smoothed_per_million",2.38
"7433","MUS","Mauritius","Africa","stringency_index",1.59
"7434","MUS","Mauritius","Africa","total_deaths",0.79
"7435","MUS","Mauritius","Africa","total_deaths_per_million",0.79
"7436","MUS","Mauritius","Africa","continent",0
"7437","MUS","Mauritius","Africa","location",0
"7438","MUS","Mauritius","Africa","date",0
"7439","MUS","Mauritius","Africa","total_cases",0
"7440","MUS","Mauritius","Africa","new_cases",0
"7441","MUS","Mauritius","Africa","new_deaths",0
"7442","MUS","Mauritius","Africa","total_cases_per_million",0
"7443","MUS","Mauritius","Africa","new_cases_per_million",0
"7444","MUS","Mauritius","Africa","new_deaths_per_million",0
"7445","MUS","Mauritius","Africa","tests_units",0
"7446","MUS","Mauritius","Africa","population",0
"7447","MUS","Mauritius","Africa","population_density",0
"7448","MUS","Mauritius","Africa","median_age",0
"7449","MUS","Mauritius","Africa","aged_65_older",0
"7450","MUS","Mauritius","Africa","aged_70_older",0
"7451","MUS","Mauritius","Africa","gdp_per_capita",0
"7452","MUS","Mauritius","Africa","extreme_poverty",0
"7453","MUS","Mauritius","Africa","cardiovasc_death_rate",0
"7454","MUS","Mauritius","Africa","diabetes_prevalence",0
"7455","MUS","Mauritius","Africa","female_smokers",0
"7456","MUS","Mauritius","Africa","male_smokers",0
"7457","MUS","Mauritius","Africa","hospital_beds_per_thousand",0
"7458","MUS","Mauritius","Africa","life_expectancy",0
"7459","MUS","Mauritius","Africa","human_development_index",0
"7460","MUS","Mauritius","Africa","Country_Clasification",0
"7461","MUS","Mauritius","Africa","Government_Type",0
"7462","MUS","Mauritius","Africa","Corruption_preception",0
"7463","MUS","Mauritius","Africa","Development_Status",0
"7464","MUS","Mauritius","Africa","Land_Conditions",0
"7465","MUS","Mauritius","Africa","GDP_per_unit_of_energy_use_constant",0
"7466","MUS","Mauritius","Africa","Population_total",0
"7467","MUS","Mauritius","Africa","Urban_population_PC_of_total_population",0
"7468","MWI","Malawi","Africa","icu_patients",100
"7469","MWI","Malawi","Africa","icu_patients_per_million",100
"7470","MWI","Malawi","Africa","hosp_patients",100
"7471","MWI","Malawi","Africa","hosp_patients_per_million",100
"7472","MWI","Malawi","Africa","weekly_icu_admissions",100
"7473","MWI","Malawi","Africa","weekly_icu_admissions_per_million",100
"7474","MWI","Malawi","Africa","weekly_hosp_admissions",100
"7475","MWI","Malawi","Africa","weekly_hosp_admissions_per_million",100
"7476","MWI","Malawi","Africa","GDP_per_unit_of_energy_use_constant",100
"7477","MWI","Malawi","Africa","reproduction_rate",29.22
"7478","MWI","Malawi","Africa","new_tests",23.05
"7479","MWI","Malawi","Africa","new_tests_per_thousand",23.05
"7480","MWI","Malawi","Africa","total_tests",13.58
"7481","MWI","Malawi","Africa","total_tests_per_thousand",13.58
"7482","MWI","Malawi","Africa","tests_per_case",7
"7483","MWI","Malawi","Africa","positive_rate",7
"7484","MWI","Malawi","Africa","new_tests_smoothed",4.94
"7485","MWI","Malawi","Africa","new_tests_smoothed_per_thousand",4.94
"7486","MWI","Malawi","Africa","new_cases_smoothed",4.53
"7487","MWI","Malawi","Africa","new_deaths_smoothed",4.53
"7488","MWI","Malawi","Africa","new_cases_smoothed_per_million",4.53
"7489","MWI","Malawi","Africa","new_deaths_smoothed_per_million",4.53
"7490","MWI","Malawi","Africa","total_deaths",4.12
"7491","MWI","Malawi","Africa","total_deaths_per_million",4.12
"7492","MWI","Malawi","Africa","stringency_index",3.7
"7493","MWI","Malawi","Africa","total_cases",2.06
"7494","MWI","Malawi","Africa","new_cases",2.06
"7495","MWI","Malawi","Africa","new_deaths",2.06
"7496","MWI","Malawi","Africa","total_cases_per_million",2.06
"7497","MWI","Malawi","Africa","new_cases_per_million",2.06
"7498","MWI","Malawi","Africa","new_deaths_per_million",2.06
"7499","MWI","Malawi","Africa","continent",0
"7500","MWI","Malawi","Africa","location",0
"7501","MWI","Malawi","Africa","date",0
"7502","MWI","Malawi","Africa","tests_units",0
"7503","MWI","Malawi","Africa","population",0
"7504","MWI","Malawi","Africa","population_density",0
"7505","MWI","Malawi","Africa","median_age",0
"7506","MWI","Malawi","Africa","aged_65_older",0
"7507","MWI","Malawi","Africa","aged_70_older",0
"7508","MWI","Malawi","Africa","gdp_per_capita",0
"7509","MWI","Malawi","Africa","extreme_poverty",0
"7510","MWI","Malawi","Africa","cardiovasc_death_rate",0
"7511","MWI","Malawi","Africa","diabetes_prevalence",0
"7512","MWI","Malawi","Africa","female_smokers",0
"7513","MWI","Malawi","Africa","male_smokers",0
"7514","MWI","Malawi","Africa","handwashing_facilities",0
"7515","MWI","Malawi","Africa","hospital_beds_per_thousand",0
"7516","MWI","Malawi","Africa","life_expectancy",0
"7517","MWI","Malawi","Africa","human_development_index",0
"7518","MWI","Malawi","Africa","Country_Clasification",0
"7519","MWI","Malawi","Africa","Government_Type",0
"7520","MWI","Malawi","Africa","Corruption_preception",0
"7521","MWI","Malawi","Africa","Development_Status",0
"7522","MWI","Malawi","Africa","Land_Conditions",0
"7523","MWI","Malawi","Africa","Population_total",0
"7524","MWI","Malawi","Africa","Urban_population_PC_of_total_population",0
"7525","MYS","Malaysia","Asia","icu_patients",100
"7526","MYS","Malaysia","Asia","icu_patients_per_million",100
"7527","MYS","Malaysia","Asia","hosp_patients",100
"7528","MYS","Malaysia","Asia","hosp_patients_per_million",100
"7529","MYS","Malaysia","Asia","weekly_icu_admissions",100
"7530","MYS","Malaysia","Asia","weekly_icu_admissions_per_million",100
"7531","MYS","Malaysia","Asia","weekly_hosp_admissions",100
"7532","MYS","Malaysia","Asia","weekly_hosp_admissions_per_million",100
"7533","MYS","Malaysia","Asia","handwashing_facilities",100
"7534","MYS","Malaysia","Asia","new_tests",28.61
"7535","MYS","Malaysia","Asia","new_tests_per_thousand",28.61
"7536","MYS","Malaysia","Asia","reproduction_rate",25
"7537","MYS","Malaysia","Asia","total_deaths",23.49
"7538","MYS","Malaysia","Asia","total_deaths_per_million",23.49
"7539","MYS","Malaysia","Asia","total_tests",21.99
"7540","MYS","Malaysia","Asia","total_tests_per_thousand",21.99
"7541","MYS","Malaysia","Asia","tests_per_case",17.47
"7542","MYS","Malaysia","Asia","new_tests_smoothed",15.96
"7543","MYS","Malaysia","Asia","new_tests_smoothed_per_thousand",15.96
"7544","MYS","Malaysia","Asia","positive_rate",15.96
"7545","MYS","Malaysia","Asia","total_cases",7.83
"7546","MYS","Malaysia","Asia","total_cases_per_million",7.83
"7547","MYS","Malaysia","Asia","stringency_index",3.31
"7548","MYS","Malaysia","Asia","new_cases_smoothed",1.81
"7549","MYS","Malaysia","Asia","new_deaths_smoothed",1.81
"7550","MYS","Malaysia","Asia","new_cases_smoothed_per_million",1.81
"7551","MYS","Malaysia","Asia","new_deaths_smoothed_per_million",1.81
"7552","MYS","Malaysia","Asia","new_cases",0.3
"7553","MYS","Malaysia","Asia","new_deaths",0.3
"7554","MYS","Malaysia","Asia","new_cases_per_million",0.3
"7555","MYS","Malaysia","Asia","new_deaths_per_million",0.3
"7556","MYS","Malaysia","Asia","continent",0
"7557","MYS","Malaysia","Asia","location",0
"7558","MYS","Malaysia","Asia","date",0
"7559","MYS","Malaysia","Asia","tests_units",0
"7560","MYS","Malaysia","Asia","population",0
"7561","MYS","Malaysia","Asia","population_density",0
"7562","MYS","Malaysia","Asia","median_age",0
"7563","MYS","Malaysia","Asia","aged_65_older",0
"7564","MYS","Malaysia","Asia","aged_70_older",0
"7565","MYS","Malaysia","Asia","gdp_per_capita",0
"7566","MYS","Malaysia","Asia","extreme_poverty",0
"7567","MYS","Malaysia","Asia","cardiovasc_death_rate",0
"7568","MYS","Malaysia","Asia","diabetes_prevalence",0
"7569","MYS","Malaysia","Asia","female_smokers",0
"7570","MYS","Malaysia","Asia","male_smokers",0
"7571","MYS","Malaysia","Asia","hospital_beds_per_thousand",0
"7572","MYS","Malaysia","Asia","life_expectancy",0
"7573","MYS","Malaysia","Asia","human_development_index",0
"7574","MYS","Malaysia","Asia","Country_Clasification",0
"7575","MYS","Malaysia","Asia","Government_Type",0
"7576","MYS","Malaysia","Asia","Corruption_preception",0
"7577","MYS","Malaysia","Asia","Development_Status",0
"7578","MYS","Malaysia","Asia","Land_Conditions",0
"7579","MYS","Malaysia","Asia","GDP_per_unit_of_energy_use_constant",0
"7580","MYS","Malaysia","Asia","Population_total",0
